8;12150710;"CIMEX"
8;12150711;"APHIS"
8;12150712;"APHIS"
8;12150713;"APHIS"
8;12150714;"APHIS"
8;12150715;"APHIS"
8;12150716;"APHIS"
8;12150717;"APHIS"
8;12150718;"APHIS"
8;12150719;"APHIS"
8;12150720;"APHIS"
8;12150721;"APHIS"
8;12150722;"APHIS"
8;12150723;"APHIS"
8;12150724;"APHIS"
8;12150725;"APHIS"
8;12150726;"APHIS"
8;12150727;"APHIS"
8;12150728;"APHIS"
8;12150729;"APHIS"
8;12150730;"CHERMES"
8;12150731;"CHERMES"
8;12150732;"CHERMES"
8;12150733;"CHERMES"
8;12150734;"CHERMES"
8;12150735;"CHERMES"
8;12150736;"CHERMES"
8;12150737;"CHERMES"
8;12150738;"CHERMES"
